sub_id,name,lat,lon,zone,state,sector,twh
36767,CAMARILLO 1,34.2395,-119.158,CISO-SCE,CA,road,0.004302
36768,CAMARILLO 2,34.2574,-119.0,CISO-SCE,CA,bldg,0.129679
36768,CAMARILLO 2,34.2574,-119.0,CISO-SCE,CA,ind,0.018867
36768,CAMARILLO 2,34.2574,-119.0,CISO-SCE,CA,rail,1.2e-05
36768,CAMARILLO 2,34.2574,-119.0,CISO-SCE,CA,road,0.004236
36769,BAKERSFIELD 6,35.4288,-119.039,CISO-PGAE,CA,bldg,0.154487
36769,BAKERSFIELD 6,35.4288,-119.039,CISO-PGAE,CA,ind,0.056194
36769,BAKERSFIELD 6,35.4288,-119.039,CISO-PGAE,CA,rail,0.00106
36769,BAKERSFIELD 6,35.4288,-119.039,CISO-PGAE,CA,road,0.006339
36770,BAKERSFIELD 7,35.3578,-118.978,CISO-PGAE,CA,bldg,0.154487
36770,BAKERSFIELD 7,35.3578,-118.978,CISO-PGAE,CA,ind,0.056194
36770,BAKERSFIELD 7,35.3578,-118.978,CISO-PGAE,CA,rail,0.00106
36770,BAKERSFIELD 7,35.3578,-118.978,CISO-PGAE,CA,road,0.006339
36771,BAKERSFIELD 8,35.1659,-118.968,CISO-PGAE,CA,bldg,0.115197
36771,BAKERSFIELD 8,35.1659,-118.968,CISO-PGAE,CA,ind,0.041902
36771,BAKERSFIELD 8,35.1659,-118.968,CISO-PGAE,CA,rail,0.00079
36771,BAKERSFIELD 8,35.1659,-118.968,CISO-PGAE,CA,road,0.004727
36772,BAKERSFIELD 9,35.1216,-119.02,CISO-PGAE,CA,bldg,0.115197
36772,BAKERSFIELD 9,35.1216,-119.02,CISO-PGAE,CA,ind,0.041902
36772,BAKERSFIELD 9,35.1216,-119.02,CISO-PGAE,CA,rail,0.00079
36772,BAKERSFIELD 9,35.1216,-119.02,CISO-PGAE,CA,road,0.004727
36773,FRAZIER PARK,34.8136,-118.993,CISO-SCE,CA,bldg,0.053638
36773,FRAZIER PARK,34.8136,-118.993,CISO-SCE,CA,ind,0.007804
36773,FRAZIER PARK,34.8136,-118.993,CISO-SCE,CA,rail,5e-06
36773,FRAZIER PARK,34.8136,-118.993,CISO-SCE,CA,road,0.001752
36774,BAKERSFIELD 10,35.3557,-119.03,CISO-PGAE,CA,bldg,0.128891
36774,BAKERSFIELD 10,35.3557,-119.03,CISO-PGAE,CA,ind,0.046883
36774,BAKERSFIELD 10,35.3557,-119.03,CISO-PGAE,CA,rail,0.000884
36774,BAKERSFIELD 10,35.3557,-119.03,CISO-PGAE,CA,road,0.005289
36775,BAKERSFIELD 11,35.3247,-118.935,CISO-PGAE,CA,bldg,0.128891
36775,BAKERSFIELD 11,35.3247,-118.935,CISO-PGAE,CA,ind,0.046883
36775,BAKERSFIELD 11,35.3247,-118.935,CISO-PGAE,CA,rail,0.000884
36775,BAKERSFIELD 11,35.3247,-118.935,CISO-PGAE,CA,road,0.005289
36776,CAMARILLO 3,34.1607,-119.01,CISO-SCE,CA,bldg,0.104657
36776,CAMARILLO 3,34.1607,-119.01,CISO-SCE,CA,ind,0.015226
36776,CAMARILLO 3,34.1607,-119.01,CISO-SCE,CA,rail,9e-06
36776,CAMARILLO 3,34.1607,-119.01,CISO-SCE,CA,road,0.003419
36777,CAMARILLO 4,34.1525,-118.921,CISO-SCE,CA,bldg,0.104657
36777,CAMARILLO 4,34.1525,-118.921,CISO-SCE,CA,ind,0.015226
36777,CAMARILLO 4,34.1525,-118.921,CISO-SCE,CA,rail,9e-06
36777,CAMARILLO 4,34.1525,-118.921,CISO-SCE,CA,road,0.003419
36778,BAKERSFIELD 12,35.3044,-118.982,CISO-PGAE,CA,bldg,0.099445
36778,BAKERSFIELD 12,35.3044,-118.982,CISO-PGAE,CA,ind,0.036172
36778,BAKERSFIELD 12,35.3044,-118.982,CISO-PGAE,CA,rail,0.000682
36778,BAKERSFIELD 12,35.3044,-118.982,CISO-PGAE,CA,road,0.004081
36779,BAKERSFIELD 13,35.358,-119.055,CISO-PGAE,CA,bldg,0.099445
36779,BAKERSFIELD 13,35.358,-119.055,CISO-PGAE,CA,ind,0.036172
36779,BAKERSFIELD 13,35.358,-119.055,CISO-PGAE,CA,rail,0.000682
36779,BAKERSFIELD 13,35.358,-119.055,CISO-PGAE,CA,road,0.004081
36780,NEWBURY PARK 1,34.1861,-118.961,CISO-SCE,CA,bldg,0.133844
36780,NEWBURY PARK 1,34.1861,-118.961,CISO-SCE,CA,ind,0.019472
36780,NEWBURY PARK 1,34.1861,-118.961,CISO-SCE,CA,rail,1.2e-05
36780,NEWBURY PARK 1,34.1861,-118.961,CISO-SCE,CA,road,0.004372
36781,NEWBURY PARK 2,34.1158,-118.977,CISO-SCE,CA,bldg,0.133844
36781,NEWBURY PARK 2,34.1158,-118.977,CISO-SCE,CA,ind,0.019472
36781,NEWBURY PARK 2,34.1158,-118.977,CISO-SCE,CA,rail,1.2e-05
36781,NEWBURY PARK 2,34.1158,-118.977,CISO-SCE,CA,road,0.004372
36782,BAKERSFIELD 14,35.303,-118.946,CISO-PGAE,CA,bldg,0.14573
36782,BAKERSFIELD 14,35.303,-118.946,CISO-PGAE,CA,ind,0.053008
36782,BAKERSFIELD 14,35.303,-118.946,CISO-PGAE,CA,rail,0.001
36782,BAKERSFIELD 14,35.303,-118.946,CISO-PGAE,CA,road,0.00598
36783,BAKERSFIELD 15,35.1617,-118.88,CISO-PGAE,CA,bldg,0.14573
36783,BAKERSFIELD 15,35.1617,-118.88,CISO-PGAE,CA,ind,0.053008
36783,BAKERSFIELD 15,35.1617,-118.88,CISO-PGAE,CA,rail,0.001
36783,BAKERSFIELD 15,35.1617,-118.88,CISO-PGAE,CA,road,0.00598
36784,BAKERSFIELD 16,35.1511,-119.011,CISO-PGAE,CA,bldg,0.14573
36784,BAKERSFIELD 16,35.1511,-119.011,CISO-PGAE,CA,ind,0.053008
36784,BAKERSFIELD 16,35.1511,-119.011,CISO-PGAE,CA,rail,0.001
36784,BAKERSFIELD 16,35.1511,-119.011,CISO-PGAE,CA,road,0.00598
36785,LAMONT,35.3531,-118.896,CISO-PGAE,CA,bldg,0.09251
36785,LAMONT,35.3531,-118.896,CISO-PGAE,CA,ind,0.03365
36785,LAMONT,35.3531,-118.896,CISO-PGAE,CA,rail,0.000635
36785,LAMONT,35.3531,-118.896,CISO-PGAE,CA,road,0.003796
36786,MOORPARK 1,34.3396,-118.944,CISO-SCE,CA,bldg,0.110098
36786,MOORPARK 1,34.3396,-118.944,CISO-SCE,CA,ind,0.016018
36786,MOORPARK 1,34.3396,-118.944,CISO-SCE,CA,rail,1e-05
36786,MOORPARK 1,34.3396,-118.944,CISO-SCE,CA,road,0.003596
36787,MOORPARK 2,34.379,-118.923,CISO-SCE,CA,bldg,0.110098
36787,MOORPARK 2,34.379,-118.923,CISO-SCE,CA,ind,0.016018
36787,MOORPARK 2,34.379,-118.923,CISO-SCE,CA,rail,1e-05
36787,MOORPARK 2,34.379,-118.923,CISO-SCE,CA,road,0.003596
36788,FILLMORE 1,34.4147,-118.983,CISO-SCE,CA,bldg,0.104791
36788,FILLMORE 1,34.4147,-118.983,CISO-SCE,CA,ind,0.015246
36788,FILLMORE 1,34.4147,-118.983,CISO-SCE,CA,rail,9e-06
36788,FILLMORE 1,34.4147,-118.983,CISO-SCE,CA,road,0.003423
36789,WESTLAKE VILLAGE,34.0901,-118.923,CISO-SCE,CA,bldg,0.123566
36789,WESTLAKE VILLAGE,34.0901,-118.923,CISO-SCE,CA,ind,0.017977
36789,WESTLAKE VILLAGE,34.0901,-118.923,CISO-SCE,CA,rail,1.1e-05
36789,WESTLAKE VILLAGE,34.0901,-118.923,CISO-SCE,CA,road,0.004036
36790,THOUSAND OAKS 1,34.1701,-118.804,CISO-SCE,CA,bldg,0.128168
36790,THOUSAND OAKS 1,34.1701,-118.804,CISO-SCE,CA,ind,0.018647
36790,THOUSAND OAKS 1,34.1701,-118.804,CISO-SCE,CA,rail,1.2e-05
36790,THOUSAND OAKS 1,34.1701,-118.804,CISO-SCE,CA,road,0.004187
36791,THOUSAND OAKS 2,34.1153,-118.796,CISO-SCE,CA,bldg,0.128168
36791,THOUSAND OAKS 2,34.1153,-118.796,CISO-SCE,CA,ind,0.018647
36791,THOUSAND OAKS 2,34.1153,-118.796,CISO-SCE,CA,rail,1.2e-05
36791,THOUSAND OAKS 2,34.1153,-118.796,CISO-SCE,CA,road,0.004187
36792,MALIBU,33.9891,-118.477,CISO-SCE,CA,bldg,0.109527
36792,MALIBU,33.9891,-118.477,CISO-SCE,CA,ind,0.00415
36792,MALIBU,33.9891,-118.477,CISO-SCE,CA,rail,1e-05
36792,MALIBU,33.9891,-118.477,CISO-SCE,CA,road,0.003578
36793,ARVIN,35.1537,-118.845,CISO-PGAE,CA,bldg,0.110759
36793,ARVIN,35.1537,-118.845,CISO-PGAE,CA,ind,0.040288
36793,ARVIN,35.1537,-118.845,CISO-PGAE,CA,rail,0.00076
36793,ARVIN,35.1537,-118.845,CISO-PGAE,CA,road,0.004545
36794,THOUSAND OAKS 3,34.2776,-118.894,CISO-SCE,CA,bldg,0.108956
36794,THOUSAND OAKS 3,34.2776,-118.894,CISO-SCE,CA,ind,0.015852
36794,THOUSAND OAKS 3,34.2776,-118.894,CISO-SCE,CA,rail,1e-05
36794,THOUSAND OAKS 3,34.2776,-118.894,CISO-SCE,CA,road,0.003559
36795,THOUSAND OAKS 4,34.2483,-118.726,CISO-SCE,CA,bldg,0.108956
36795,THOUSAND OAKS 4,34.2483,-118.726,CISO-SCE,CA,ind,0.015852
36795,THOUSAND OAKS 4,34.2483,-118.726,CISO-SCE,CA,rail,1e-05
36795,THOUSAND OAKS 4,34.2483,-118.726,CISO-SCE,CA,road,0.003559
36796,BAKERSFIELD 17,35.583,-118.794,CISO-SCE,CA,bldg,0.15853
36796,BAKERSFIELD 17,35.583,-118.794,CISO-SCE,CA,ind,0.023064
36796,BAKERSFIELD 17,35.583,-118.794,CISO-SCE,CA,rail,1.4e-05
36796,BAKERSFIELD 17,35.583,-118.794,CISO-SCE,CA,road,0.005179
36797,BAKERSFIELD 18,35.6351,-118.742,CISO-SCE,CA,bldg,0.160243
36797,BAKERSFIELD 18,35.6351,-118.742,CISO-SCE,CA,ind,0.023313
36797,BAKERSFIELD 18,35.6351,-118.742,CISO-SCE,CA,rail,1.4e-05
36797,BAKERSFIELD 18,35.6351,-118.742,CISO-SCE,CA,road,0.005235
36798,BAKERSFIELD 19,35.4092,-118.76,CISO-PGAE,CA,bldg,0.171943
36798,BAKERSFIELD 19,35.4092,-118.76,CISO-PGAE,CA,ind,0.062543
36798,BAKERSFIELD 19,35.4092,-118.76,CISO-PGAE,CA,rail,0.00118
36798,BAKERSFIELD 19,35.4092,-118.76,CISO-PGAE,CA,road,0.007056
36799,BAKERSFIELD 20,35.4572,-118.775,CISO-SCE,CA,bldg,0.195241
36799,BAKERSFIELD 20,35.4572,-118.775,CISO-SCE,CA,ind,0.028405
36799,BAKERSFIELD 20,35.4572,-118.775,CISO-SCE,CA,rail,1.8e-05
36799,BAKERSFIELD 20,35.4572,-118.775,CISO-SCE,CA,road,0.006378
36800,SIMI VALLEY 1,34.2174,-118.742,CISO-SCE,CA,bldg,0.219188
36800,SIMI VALLEY 1,34.2174,-118.742,CISO-SCE,CA,ind,0.031889
36800,SIMI VALLEY 1,34.2174,-118.742,CISO-SCE,CA,rail,2e-05
36800,SIMI VALLEY 1,34.2174,-118.742,CISO-SCE,CA,road,0.00716
36801,SIMI VALLEY 2,34.258,-118.735,CISO-SCE,CA,bldg,0.219188
36801,SIMI VALLEY 2,34.258,-118.735,CISO-SCE,CA,ind,0.031889
36801,SIMI VALLEY 2,34.258,-118.735,CISO-SCE,CA,rail,2e-05
36801,SIMI VALLEY 2,34.258,-118.735,CISO-SCE,CA,road,0.00716
36802,OAK PARK,34.086,-118.781,CISO-SCE,CA,bldg,0.083497
36802,OAK PARK,34.086,-118.781,CISO-SCE,CA,ind,0.012148
36802,OAK PARK,34.086,-118.781,CISO-SCE,CA,rail,7e-06
36802,OAK PARK,34.086,-118.781,CISO-SCE,CA,road,0.002728
36803,AGOURA HILLS 1,34.1528,-118.847,CISO-SCE,CA,bldg,0.077048
36803,AGOURA HILLS 1,34.1528,-118.847,CISO-SCE,CA,ind,0.011209
36803,AGOURA HILLS 1,34.1528,-118.847,CISO-SCE,CA,rail,7e-06
36803,AGOURA HILLS 1,34.1528,-118.847,CISO-SCE,CA,road,0.002517
36804,AGOURA HILLS 2,34.0605,-118.81,CISO-SCE,CA,bldg,0.077048
36804,AGOURA HILLS 2,34.0605,-118.81,CISO-SCE,CA,ind,0.011209
36804,AGOURA HILLS 2,34.0605,-118.81,CISO-SCE,CA,rail,7e-06
36804,AGOURA HILLS 2,34.0605,-118.81,CISO-SCE,CA,road,0.002517
36805,CASTAIC 1,34.4648,-118.63,CISO-SCE,CA,bldg,0.090248
36805,CASTAIC 1,34.4648,-118.63,CISO-SCE,CA,ind,0.01313
36805,CASTAIC 1,34.4648,-118.63,CISO-SCE,CA,rail,8e-06
36805,CASTAIC 1,34.4648,-118.63,CISO-SCE,CA,road,0.002948
36806,CASTAIC 2,34.6039,-118.682,CISO-SCE,CA,bldg,0.090248
36806,CASTAIC 2,34.6039,-118.682,CISO-SCE,CA,ind,0.01313
36806,CASTAIC 2,34.6039,-118.682,CISO-SCE,CA,rail,8e-06
36806,CASTAIC 2,34.6039,-118.682,CISO-SCE,CA,road,0.002948
36807,SIMI VALLEY 3,34.3543,-118.75,CISO-SCE,CA,bldg,0.176633
36807,SIMI VALLEY 3,34.3543,-118.75,CISO-SCE,CA,ind,0.025698
36807,SIMI VALLEY 3,34.3543,-118.75,CISO-SCE,CA,rail,1.6e-05
36807,SIMI VALLEY 3,34.3543,-118.75,CISO-SCE,CA,road,0.00577
36808,SIMI VALLEY 4,34.3744,-118.634,CISO-SCE,CA,bldg,0.251163
36808,SIMI VALLEY 4,34.3744,-118.634,CISO-SCE,CA,ind,0.036541
36808,SIMI VALLEY 4,34.3744,-118.634,CISO-SCE,CA,rail,2.3e-05
36808,SIMI VALLEY 4,34.3744,-118.634,CISO-SCE,CA,road,0.008205
36809,CALABASAS 1,34.1162,-118.726,CISO-SCE,CA,bldg,0.07772
36809,CALABASAS 1,34.1162,-118.726,CISO-SCE,CA,ind,0.011307
36809,CALABASAS 1,34.1162,-118.726,CISO-SCE,CA,rail,7e-06
36809,CALABASAS 1,34.1162,-118.726,CISO-SCE,CA,road,0.002539
36810,CALABASAS 2,34.1727,-118.702,CISO-SCE,CA,bldg,0.077955
36810,CALABASAS 2,34.1727,-118.702,CISO-SCE,CA,ind,0.011342
36810,CALABASAS 2,34.1727,-118.702,CISO-SCE,CA,rail,7e-06
36810,CALABASAS 2,34.1727,-118.702,CISO-SCE,CA,road,0.002547
36811,WEST HILLS,34.1597,-118.668,CISO-SCE,CA,bldg,0.14795
36811,WEST HILLS,34.1597,-118.668,CISO-SCE,CA,ind,0.021525
36811,WEST HILLS,34.1597,-118.668,CISO-SCE,CA,rail,1.3e-05
36811,WEST HILLS,34.1597,-118.668,CISO-SCE,CA,road,0.004833
36812,STEVENSON RANCH,34.4015,-118.548,CISO-SCE,CA,bldg,0.121853
36812,STEVENSON RANCH,34.4015,-118.548,CISO-SCE,CA,ind,0.017728
36812,STEVENSON RANCH,34.4015,-118.548,CISO-SCE,CA,rail,1.1e-05
36812,STEVENSON RANCH,34.4015,-118.548,CISO-SCE,CA,road,0.00398
36813,VALENCIA 1,34.4604,-118.673,CISO-SCE,CA,bldg,0.098544
36813,VALENCIA 1,34.4604,-118.673,CISO-SCE,CA,ind,0.014337
36813,VALENCIA 1,34.4604,-118.673,CISO-SCE,CA,rail,9e-06
36813,VALENCIA 1,34.4604,-118.673,CISO-SCE,CA,road,0.003219
36814,VALENCIA 2,34.3417,-118.619,CISO-SCE,CA,bldg,0.098544
36814,VALENCIA 2,34.3417,-118.619,CISO-SCE,CA,ind,0.014337
36814,VALENCIA 2,34.3417,-118.619,CISO-SCE,CA,rail,9e-06
36814,VALENCIA 2,34.3417,-118.619,CISO-SCE,CA,road,0.003219
36815,CANOGA PARK 1,34.184,-118.562,LDWP,CA,bldg,0.155041
36815,CANOGA PARK 1,34.184,-118.562,LDWP,CA,ind,0.006871
36815,CANOGA PARK 1,34.184,-118.562,LDWP,CA,rail,0.000817
36815,CANOGA PARK 1,34.184,-118.562,LDWP,CA,road,0.005204
36816,CANOGA PARK 2,34.2382,-118.703,CISO-SCE,CA,bldg,0.233026
36816,CANOGA PARK 2,34.2382,-118.703,CISO-SCE,CA,ind,0.033902
36816,CANOGA PARK 2,34.2382,-118.703,CISO-SCE,CA,rail,2.1e-05
36816,CANOGA PARK 2,34.2382,-118.703,CISO-SCE,CA,road,0.007612
36817,WOODLAND HILLS 1,34.1886,-118.587,LDWP,CA,bldg,0.121913
36817,WOODLAND HILLS 1,34.1886,-118.587,LDWP,CA,ind,0.005403
36817,WOODLAND HILLS 1,34.1886,-118.587,LDWP,CA,rail,0.000642
36817,WOODLAND HILLS 1,34.1886,-118.587,LDWP,CA,road,0.004092
36818,WOODLAND HILLS 2,34.1473,-118.697,CISO-SCE,CA,bldg,0.119401
36818,WOODLAND HILLS 2,34.1473,-118.697,CISO-SCE,CA,ind,0.017372
36818,WOODLAND HILLS 2,34.1473,-118.697,CISO-SCE,CA,rail,1.1e-05
36818,WOODLAND HILLS 2,34.1473,-118.697,CISO-SCE,CA,road,0.0039
36819,CHATSWORTH 1,34.3871,-118.528,CISO-SCE,CA,bldg,0.110501
36819,CHATSWORTH 1,34.3871,-118.528,CISO-SCE,CA,ind,0.016076
36819,CHATSWORTH 1,34.3871,-118.528,CISO-SCE,CA,rail,1e-05
36819,CHATSWORTH 1,34.3871,-118.528,CISO-SCE,CA,road,0.00361
36820,CHATSWORTH 2,34.3895,-118.635,CISO-SCE,CA,bldg,0.110501
36820,CHATSWORTH 2,34.3895,-118.635,CISO-SCE,CA,ind,0.016076
36820,CHATSWORTH 2,34.3895,-118.635,CISO-SCE,CA,rail,1e-05
36820,CHATSWORTH 2,34.3895,-118.635,CISO-SCE,CA,road,0.00361
36821,CANOGA PARK 3,34.1347,-118.554,LDWP,CA,bldg,0.082887
36821,CANOGA PARK 3,34.1347,-118.554,LDWP,CA,ind,0.003674
36821,CANOGA PARK 3,34.1347,-118.554,LDWP,CA,rail,0.000437
36821,CANOGA PARK 3,34.1347,-118.554,LDWP,CA,road,0.002782
36822,WOODLAND HILLS 3,34.0947,-118.531,LDWP,CA,bldg,0.079801
36822,WOODLAND HILLS 3,34.0947,-118.531,LDWP,CA,ind,0.003537
36822,WOODLAND HILLS 3,34.0947,-118.531,LDWP,CA,rail,0.00042
36822,WOODLAND HILLS 3,34.0947,-118.531,LDWP,CA,road,0.002679
36823,WOODLAND HILLS 4,34.1412,-118.628,CISO-SCE,CA,bldg,0.078157
36823,WOODLAND HILLS 4,34.1412,-118.628,CISO-SCE,CA,ind,0.011371
36823,WOODLAND HILLS 4,34.1412,-118.628,CISO-SCE,CA,rail,7e-06
36823,WOODLAND HILLS 4,34.1412,-118.628,CISO-SCE,CA,road,0.002553
36824,WINNETKA 1,34.2046,-118.67,CISO-SCE,CA,bldg,0.136195
36824,WINNETKA 1,34.2046,-118.67,CISO-SCE,CA,ind,0.019814
36824,WINNETKA 1,34.2046,-118.67,CISO-SCE,CA,rail,1.2e-05
36824,WINNETKA 1,34.2046,-118.67,CISO-SCE,CA,road,0.004449
36825,WINNETKA 2,34.2716,-118.619,LDWP,CA,bldg,0.155761
36825,WINNETKA 2,34.2716,-118.619,LDWP,CA,ind,0.006903
36825,WINNETKA 2,34.2716,-118.619,LDWP,CA,rail,0.00082
36825,WINNETKA 2,34.2716,-118.619,LDWP,CA,road,0.005229
36826,PORTER RANCH 1,34.2995,-118.644,CISO-SCE,CA,bldg,0.101903
36826,PORTER RANCH 1,34.2995,-118.644,CISO-SCE,CA,ind,0.014826
36826,PORTER RANCH 1,34.2995,-118.644,CISO-SCE,CA,rail,9e-06
36826,PORTER RANCH 1,34.2995,-118.644,CISO-SCE,CA,road,0.003329
36827,PORTER RANCH 2,34.3558,-118.533,CISO-SCE,CA,bldg,0.101903
36827,PORTER RANCH 2,34.3558,-118.533,CISO-SCE,CA,ind,0.014826
36827,PORTER RANCH 2,34.3558,-118.533,CISO-SCE,CA,rail,9e-06
36827,PORTER RANCH 2,34.3558,-118.533,CISO-SCE,CA,road,0.003329
36828,NORTHRIDGE 1,34.1432,-118.517,LDWP,CA,bldg,0.085391
36828,NORTHRIDGE 1,34.1432,-118.517,LDWP,CA,ind,0.003785
36828,NORTHRIDGE 1,34.1432,-118.517,LDWP,CA,rail,0.00045
36828,NORTHRIDGE 1,34.1432,-118.517,LDWP,CA,road,0.002866
36829,TARZANA 1,34.1652,-118.517,LDWP,CA,bldg,0.090912
36829,TARZANA 1,34.1652,-118.517,LDWP,CA,ind,0.004029
36829,TARZANA 1,34.1652,-118.517,LDWP,CA,rail,0.000479
36829,TARZANA 1,34.1652,-118.517,LDWP,CA,road,0.003052
36830,TARZANA 2,34.0945,-118.646,CISO-SCE,CA,bldg,0.089039
36830,TARZANA 2,34.0945,-118.646,CISO-SCE,CA,ind,0.012954
36830,TARZANA 2,34.0945,-118.646,CISO-SCE,CA,rail,8e-06
36830,TARZANA 2,34.0945,-118.646,CISO-SCE,CA,road,0.002909
36831,PACIFIC PALISADES,34.1763,-118.547,LDWP,CA,bldg,0.141872
36831,PACIFIC PALISADES,34.1763,-118.547,LDWP,CA,ind,0.006288
36831,PACIFIC PALISADES,34.1763,-118.547,LDWP,CA,rail,0.000747
36831,PACIFIC PALISADES,34.1763,-118.547,LDWP,CA,road,0.004762
36832,RESEDA 1,34.2424,-118.593,LDWP,CA,bldg,0.229526
36832,RESEDA 1,34.2424,-118.593,LDWP,CA,ind,0.010172
36832,RESEDA 1,34.2424,-118.593,LDWP,CA,rail,0.001209
36832,RESEDA 1,34.2424,-118.593,LDWP,CA,road,0.007705
36833,RESEDA 2,34.1927,-118.508,LDWP,CA,bldg,0.268827
36833,RESEDA 2,34.1927,-118.508,LDWP,CA,ind,0.011914
36833,RESEDA 2,34.1927,-118.508,LDWP,CA,rail,0.001416
36833,RESEDA 2,34.1927,-118.508,LDWP,CA,road,0.009024
36834,NORTHRIDGE 2,34.1654,-118.434,LDWP,CA,bldg,0.195713
36834,NORTHRIDGE 2,34.1654,-118.434,LDWP,CA,ind,0.008674
36834,NORTHRIDGE 2,34.1654,-118.434,LDWP,CA,rail,0.001031
36834,NORTHRIDGE 2,34.1654,-118.434,LDWP,CA,road,0.00657
36835,NORTHRIDGE 3,34.1727,-118.504,LDWP,CA,bldg,0.157921
36835,NORTHRIDGE 3,34.1727,-118.504,LDWP,CA,ind,0.006999
36835,NORTHRIDGE 3,34.1727,-118.504,LDWP,CA,rail,0.000832
36835,NORTHRIDGE 3,34.1727,-118.504,LDWP,CA,road,0.005301
36836,ENCINO 1,34.2028,-118.469,LDWP,CA,bldg,0.083024
36836,ENCINO 1,34.2028,-118.469,LDWP,CA,ind,0.00368
36836,ENCINO 1,34.2028,-118.469,LDWP,CA,rail,0.000437
36836,ENCINO 1,34.2028,-118.469,LDWP,CA,road,0.002787
36837,ENCINO 2,34.1114,-118.583,CISO-SCE,CA,bldg,0.081314
36837,ENCINO 2,34.1114,-118.583,CISO-SCE,CA,ind,0.01183
36837,ENCINO 2,34.1114,-118.583,CISO-SCE,CA,rail,7e-06
36837,ENCINO 2,34.1114,-118.583,CISO-SCE,CA,road,0.002656
36838,GRANADA HILLS 1,34.2482,-118.445,LDWP,CA,bldg,0.159705
36838,GRANADA HILLS 1,34.2482,-118.445,LDWP,CA,ind,0.007078
36838,GRANADA HILLS 1,34.2482,-118.445,LDWP,CA,rail,0.000841
36838,GRANADA HILLS 1,34.2482,-118.445,LDWP,CA,road,0.005361
36839,GRANADA HILLS 2,34.3861,-118.575,CISO-SCE,CA,bldg,0.243236
36839,GRANADA HILLS 2,34.3861,-118.575,CISO-SCE,CA,ind,0.035388
36839,GRANADA HILLS 2,34.3861,-118.575,CISO-SCE,CA,rail,2.2e-05
36839,GRANADA HILLS 2,34.3861,-118.575,CISO-SCE,CA,road,0.007946
36840,SANTA CLARITA 1,34.4106,-118.586,CISO-SCE,CA,bldg,0.100794
36840,SANTA CLARITA 1,34.4106,-118.586,CISO-SCE,CA,ind,0.014664
36840,SANTA CLARITA 1,34.4106,-118.586,CISO-SCE,CA,rail,9e-06
36840,SANTA CLARITA 1,34.4106,-118.586,CISO-SCE,CA,road,0.003293
36841,SANTA CLARITA 2,34.3715,-118.417,CISO-SCE,CA,bldg,0.100794
36841,SANTA CLARITA 2,34.3715,-118.417,CISO-SCE,CA,ind,0.014664
36841,SANTA CLARITA 2,34.3715,-118.417,CISO-SCE,CA,rail,9e-06
36841,SANTA CLARITA 2,34.3715,-118.417,CISO-SCE,CA,road,0.003293
36842,TEHACHAPI 1,35.1698,-118.593,CISO-SCE,CA,bldg,0.107747
36842,TEHACHAPI 1,35.1698,-118.593,CISO-SCE,CA,ind,0.015676
36842,TEHACHAPI 1,35.1698,-118.593,CISO-SCE,CA,rail,1e-05
36842,TEHACHAPI 1,35.1698,-118.593,CISO-SCE,CA,road,0.00352
36843,TEHACHAPI 2,35.1708,-118.426,CISO-SCE,CA,bldg,0.10469
36843,TEHACHAPI 2,35.1708,-118.426,CISO-SCE,CA,ind,0.015231
36843,TEHACHAPI 2,35.1708,-118.426,CISO-SCE,CA,rail,9e-06
36843,TEHACHAPI 2,35.1708,-118.426,CISO-SCE,CA,road,0.00342
36844,SANTA MONICA 1,33.9551,-118.405,LDWP,CA,bldg,0.151371
36844,SANTA MONICA 1,33.9551,-118.405,LDWP,CA,ind,0.006709
36844,SANTA MONICA 1,33.9551,-118.405,LDWP,CA,rail,0.000797
36844,SANTA MONICA 1,33.9551,-118.405,LDWP,CA,road,0.005081
36845,LOS ANGELES 1,34.1202,-118.47,LDWP,CA,bldg,0.109499
36845,LOS ANGELES 1,34.1202,-118.47,LDWP,CA,ind,0.004853
36845,LOS ANGELES 1,34.1202,-118.47,LDWP,CA,rail,0.000577
36845,LOS ANGELES 1,34.1202,-118.47,LDWP,CA,road,0.003676
36846,LOS ANGELES 2,34.0935,-118.57,LDWP,CA,bldg,0.109499
36846,LOS ANGELES 2,34.0935,-118.57,LDWP,CA,ind,0.004853
36846,LOS ANGELES 2,34.0935,-118.57,LDWP,CA,rail,0.000577
36846,LOS ANGELES 2,34.0935,-118.57,LDWP,CA,road,0.003676
36847,VAN NUYS 1,34.2502,-118.498,LDWP,CA,bldg,0.159122
36847,VAN NUYS 1,34.2502,-118.498,LDWP,CA,ind,0.007052
36847,VAN NUYS 1,34.2502,-118.498,LDWP,CA,rail,0.000838
36847,VAN NUYS 1,34.2502,-118.498,LDWP,CA,road,0.005341
36848,VAN NUYS 2,34.2928,-118.434,CISO-SCE,CA,bldg,0.155843
36848,VAN NUYS 2,34.2928,-118.434,CISO-SCE,CA,ind,0.022673
36848,VAN NUYS 2,34.2928,-118.434,CISO-SCE,CA,rail,1.4e-05
36848,VAN NUYS 2,34.2928,-118.434,CISO-SCE,CA,road,0.005091
36849,NEWHALL 1,34.2719,-118.45,LDWP,CA,bldg,0.107647
36849,NEWHALL 1,34.2719,-118.45,LDWP,CA,ind,0.004771
36849,NEWHALL 1,34.2719,-118.45,LDWP,CA,rail,0.000567
36849,NEWHALL 1,34.2719,-118.45,LDWP,CA,road,0.003614
36850,NEWHALL 2,34.3571,-118.453,CISO-SCE,CA,bldg,0.105429
