sub_id,balancing_area
36394,CISO-PGAE
35277,PSEI
36831,LDWP
37429,CISO-SCE
37877,NEVP
36351,CISO-PGAE
37862,NEVP
37832,NEVP
38792,PNM
37369,CISO-SCE
35021,PSEI
37625,CISO-SDGE
35181,PSEI
39741,EPE
38081,Arizona
38080,Arizona
39512,PACE
37535,CISO-SCE
37536,CISO-SDGE
38093,Arizona
38094,Arizona
37948,NEVP
37949,NEVP
39524,PACE
35913,BANC
36524,BANC
37617,CISO-SCE
35076,BPAT
37566,CISO-SDGE
37567,CISO-SDGE
36252,CISO-PGAE
36115,CISO-PGAE
35411,AVA
35410,AVA
36554,CISO-PGAE
39135,PSCO
39136,PSCO
36517,BANC
36518,TIDC
37173,CISO-SCE
37172,CISO-SCE
35409,AVA
37525,CISO-SDGE
37815,NEVP
37814,NEVP
35945,BANC
39525,PACE
38020,WALC
39062,PSCO
36246,CISO-PGAE
35680,PGE
35679,PGE
37831,NEVP
38680,PACE
38681,PACE
35973,BANC
38904,PSCO
36323,CISO-PGAE
37433,CISO-SCE
37432,CISO-SCE
35609,BPAT
37516,CISO-SDGE
38607,PACE
38161,Arizona
37701,IID
35278,PSEI
39169,WACM
36417,CISO-PGAE
36416,CISO-PGAE
35541,PACW
37527,CISO-SDGE
39508,PACE
38292,Arizona
38293,Arizona
39158,WACM
36857,LDWP
35322,BPAT
35882,CISO-PGAE
35883,CISO-PGAE
39520,PACE
36238,CISO-PGAE
36239,CISO-PGAE
36343,CISO-PGAE
36342,CISO-PGAE
37534,CISO-SDGE
39728,EPE
36507,CISO-PGAE
36508,CISO-PGAE
37843,NEVP
37824,NEVP
37403,CISO-SCE
39342,PACE
37404,CISO-SCE
35255,PSEI
36764,CISO-SCE
37106,CISO-SCE
36869,LDWP
38137,Arizona
38136,Arizona
36290,CISO-PGAE
37606,CISO-SDGE
36956,CISO-SCE
37607,CISO-SDGE
37904,NEVP
35405,AVA
37398,CISO-SCE
37397,CISO-SDGE
36918,LDWP
37540,CISO-SDGE
37539,CISO-SDGE
37439,CISO-SCE
37438,CISO-SCE
36556,CISO-PGAE
39586,NWMT
39522,PACE
36093,CISO-PGAE
36179,CISO-PGAE
39377,WACM
36910,CISO-SCE
37702,CISO-SCE
37629,CISO-SDGE
35168,PSEI
38825,PNM
38824,PNM
36367,CISO-PGAE
36350,CISO-PGAE
35997,PACW
36491,CISO-PGAE
36490,CISO-PGAE
37118,CISO-SCE
37119,CISO-SCE
35204,BPAT
35203,PSEI
37704,IID
38945,PSCO
36253,CISO-PGAE
37183,CISO-SCE
37184,CISO-SCE
39221,WACM
38593,PACE
38594,PACE
35035,PSEI
35550,PGE
36196,CISO-PGAE
38595,PACE
38596,PACE
38632,PACE
38633,PACE
38557,PACE
39026,PSCO
39027,PSCO
35659,BPAT
38906,WACM
35985,CISO-PGAE
39335,PACE
35026,PSEI
39465,IPCO
39123,PSCO
39122,PSCO
39464,IPCO
39438,IPCO
39437,IPCO
37075,CISO-SCE
37941,NEVP
37940,NEVP
35259,PSEI
35260,PSEI
35034,PSEI
38315,Arizona
38316,Arizona
37687,IID
36952,CISO-SCE
37315,CISO-SCE
36584,CISO-PGAE
36953,LDWP
36585,CISO-PGAE
39045,PSCO
36719,CISO-PGAE
36917,LDWP
37643,CISO-SCE
35758,BPAT
38069,Arizona
36774,CISO-PGAE
36775,CISO-PGAE
38608,PACE
39001,PSCO
35389,AVA
35248,PSEI
37388,CISO-SDGE
35247,PSEI
35415,AVA
35038,PSEI
35037,PSEI
37703,IID
35150,PSEI
35015,BPAT
35829,CISO-PGAE
37018,LDWP
37019,LDWP
39172,PSCO
39436,AVA
39173,PSCO
35827,CISO-PGAE
35868,CISO-PGAE
35711,PGE
38180,Arizona
35712,PGE
37589,CISO-SDGE
36811,CISO-SCE
36553,CISO-PGAE
37533,CISO-SDGE
39729,EPE
35727,PGE
39063,PSCO
39064,PSCO
39101,PSCO
35385,AVA
39100,PSCO
36844,LDWP
37380,CISO-SCE
36562,CISO-PGAE
36561,CISO-PGAE
37509,CISO-SDGE
35702,PGE
35703,PGE
35596,BPAT
39423,BPAT
36858,LDWP
38952,PSCO
36946,LDWP
36945,LDWP
37653,CISO-SDGE
37006,CISO-SCE
37007,CISO-SCE
37336,CISO-SCE
37335,CISO-SCE
35626,BPAT
35916,CISO-PGAE
35595,BPAT
37108,CISO-SCE
37496,CISO-SCE
37497,CISO-SCE
38298,Arizona
35387,AVA
35190,BPAT
35191,BPAT
37427,CISO-SCE
39180,PSCO
39179,PSCO
37329,CISO-SCE
36485,CISO-PGAE
35952,BANC
35579,PGE
35657,PGE
39463,IPCO
37927,NEVP
37928,NEVP
38230,Arizona
38231,Arizona
39131,PSCO
35214,BPAT
35956,CISO-PGAE
35215,PSEI
38698,PACE
39747,EPE
36478,CISO-PGAE
36477,CISO-PGAE
39748,EPE
35073,PSEI
38380,Arizona
35169,PSEI
38690,PACE
37602,CISO-SDGE
36354,CISO-PGAE
36353,CISO-PGAE
39212,WACM
38344,Arizona
39213,WACM
37013,LDWP
37014,CISO-SCE
39252,PSCO
35290,PSEI
35742,BPAT
35736,BPAT
37458,CISO-SCE
37457,CISO-SCE
37456,CISO-SCE
37473,CISO-SCE
36084,CISO-PGAE
37472,CISO-SCE
37957,NEVP
36815,LDWP
35296,PSEI
36214,CISO-PGAE
36215,CISO-PGAE
37514,CISO-SCE
37513,CISO-SCE
38628,PACE
38342,Arizona
35116,PSEI
39046,PSCO
35667,PGE
36210,CISO-PGAE
35070,PSEI
36825,LDWP
36500,CISO-PGAE
36746,CISO-SCE
36747,CISO-SCE
37863,NEVP
38108,Arizona
38109,Arizona
39049,PSCO
37610,CISO-SDGE
36608,CISO-SCE
38558,PACE
36521,TIDC
35146,BPAT
39130,PSCO
37897,NEVP
37000,CISO-SCE
37896,NEVP
37001,CISO-SCE
39481,IPCO
38125,Arizona
38126,Arizona
35031,PSEI
35032,PSEI
38113,Arizona
38112,Arizona
38398,Arizona
36567,CISO-PGAE
36568,CISO-PGAE
36514,BANC
37143,CISO-SCE
37081,CISO-SCE
37080,CISO-SCE
39056,PSCO
39055,PSCO
36864,LDWP
37681,CISO-SCE
37680,CISO-SCE
37400,CISO-SCE
36835,LDWP
37399,CISO-SCE
35406,AVA
39737,EPE
39738,EPE
37551,CISO-SCE
37510,CISO-SDGE
36997,CISO-SCE
39048,PSCO
39373,WACM
37542,CISO-SDGE
39205,PSCO
35041,PSEI
36621,CISO-SCE
38591,PACE
38592,PACE
38572,PACE
38573,PACE
35580,PGE
36373,CISO-PGAE
36374,CISO-PGAE
37581,CISO-SDGE
37582,CISO-SDGE
36312,CISO-PGAE
38340,Arizona
38341,Arizona
39030,PSCO
35590,PGE
35589,PGE
36848,CISO-SCE
36847,LDWP
39112,PSCO
35663,PGE
39190,WACM
39189,WACM
36183,CISO-PGAE
39374,WACM
38524,PACE
38523,PACE
35672,PGE
35673,PGE
38095,Arizona
38096,Arizona
38991,PSCO
39592,NWMT
39591,NWMT
36838,LDWP
37488,CISO-SDGE
37318,CISO-SCE
37319,CISO-SCE
37608,CISO-SDGE
39096,PSCO
37499,CISO-SDGE
37498,CISO-SDGE
39028,PSCO
39090,PSCO
39029,PSCO
39521,PACE
37873,NEVP
37872,NEVP
39739,EPE
39740,EPE
36361,CISO-PGAE
39091,PSCO
37712,WALC
37355,CISO-SCE
37354,CISO-SCE
39133,PSCO
39035,PSCO
35697,PGE
38155,Arizona
38156,Arizona
39061,PSCO
36601,CISO-SCE
37807,NEVP
37806,NEVP
37660,CISO-SCE
36796,CISO-SCE
37493,CISO-SCE
37494,CISO-SCE
35707,PGE
35706,PGE
35134,BPAT
35217,PSEI
37538,CISO-SCE
35216,PSEI
35627,BPAT
39492,IPCO
37633,CISO-SCE
37528,CISO-SDGE
38029,WALC
36730,CISO-PGAE
38611,PACE
37078,CISO-SCE
38073,Arizona
39519,PACE
39515,PACE
38609,PACE
38610,PACE
36141,CISO-PGAE
36140,CISO-PGAE
36139,CISO-PGAE
38661,PACE
38660,PACE
35356,GCPD
35961,BANC
38083,Arizona
38082,Arizona
35704,PGE
35705,BPAT
38257,Arizona
38258,Arizona
36797,CISO-SCE
35096,PSEI
39160,PSCO
38225,Arizona
35828,CISO-PGAE
36222,CISO-PGAE
36221,CISO-PGAE
35764,IPCO
35267,PSEI
35268,PSEI
35678,BPAT
37636,CISO-SDGE
37635,CISO-SDGE
37952,NEVP
37951,NEVP
35183,PSEI
38291,Arizona
36728,CISO-SCE
36727,CISO-PGAE
35069,PSEI
35556,PACW
38996,PSCO
37640,CISO-SDGE
37641,CISO-SDGE
37634,CISO-SDGE
35720,PGE
35014,BPAT
37393,CISO-SCE
35614,PGE
37391,CISO-SCE
37392,CISO-SCE
35615,PGE
37486,CISO-SCE
37024,CISO-SCE
37485,CISO-SCE
37025,LDWP
35139,PSEI
37464,CISO-SCE
37463,CISO-SCE
38590,PACE
35357,GCPD
36985,LDWP
36986,CISO-SCE
39159,PSCO
35399,AVA
36854,CISO-SCE
37646,CISO-SDGE
35233,PSEI
35232,PSEI
37569,CISO-SCE
37568,CISO-SCE
36736,CISO-SCE
37353,CISO-SCE
37352,CISO-SCE
36186,CISO-PGAE
39636,NWMT
35107,BPAT
35185,PSEI
37139,CISO-SCE
36722,CISO-PGAE
36721,CISO-PGAE
35854,BANC
35576,BPAT
35577,BPAT
36166,CISO-PGAE
35338,BPAT
37325,CISO-SCE
38566,PACE
37415,CISO-SCE
37416,CISO-SCE
38565,PACE
37054,CISO-SCE
37505,CISO-SDGE
35734,BPAT
35733,BPAT
35157,PSEI
37876,NEVP
36097,CISO-PGAE
38031,WALC
38525,PACE
39722,EPE
36286,CISO-PGAE
36287,CISO-PGAE
37647,CISO-SDGE
36316,CISO-PGAE
36315,CISO-PGAE
37469,CISO-SCE
37468,CISO-SCE
37470,CISO-SCE
39095,PSCO
35300,BPAT
35299,BPAT
39199,WACM
38361,Arizona
38360,Arizona
35220,BPAT
39471,IPCO
35714,PGE
39432,IPCO
36573,CISO-PGAE
39084,PSCO
39083,PSCO
35174,PSEI
36410,CISO-PGAE
36409,CISO-PGAE
36579,CISO-PGAE
35333,CHPD
35334,CHPD
35995,CISO-PGAE
39578,WACM
38606,PACE
38605,PACE
38171,Arizona
38170,Arizona
35757,BPAT
35756,BPAT
38352,Arizona
38351,Arizona
35962,BANC
37459,CISO-SCE
37460,CISO-SCE
38668,PACE
38669,PACE
39127,WACM
36506,CISO-PGAE
37546,CISO-SCE
37545,CISO-SCE
38206,Arizona
35123,PSEI
35124,PSEI
36467,CISO-PGAE
36468,CISO-PGAE
37495,CISO-SCE
38330,Arizona
37889,NEVP
37888,NEVP
36784,CISO-PGAE
36782,CISO-PGAE
36783,CISO-PGAE
38601,PACE
38600,PACE
37620,CISO-SDGE
36760,CISO-SCE
36761,CISO-SCE
36759,CISO-SCE
39676,BPAT
39675,BPAT
37316,CISO-SCE
37317,CISO-SCE
35161,BPAT
35289,PSEI
38274,Arizona
38275,Arizona
37850,NEVP
38331,Arizona
37614,CISO-SDGE
37615,CISO-SDGE
37613,CISO-SDGE
35177,BPAT
39367,WACM
37967,NEVP
36715,CISO-PGAE
36216,CISO-PGAE
35144,BPAT
36137,CISO-PGAE
38021,WALC
38022,WALC
35075,BPAT
37817,NEVP
36749,CISO-SCE
35074,PGE
37818,NEVP
36748,CISO-SCE
39457,IPCO
39195,WACM
38169,Arizona
38168,Arizona
37042,CISO-SCE
37395,CISO-SCE
37396,CISO-SCE
35648,PGE
35269,PSEI
38312,Arizona
36365,CISO-PGAE
38313,Arizona
35270,PSEI
35597,BPAT
37322,CISO-SCE
36122,CISO-PGAE
36121,CISO-PGAE
38197,Arizona
37586,CISO-SDGE
37585,CISO-SDGE
39012,PSCO
39013,PSCO
36362,CISO-PGAE
35151,BPAT
35618,PACW
35619,PACW
35394,AVA
35393,AVA
35182,BPAT
35196,BPAT
37946,NEVP
37947,NEVP
36512,BANC
35544,PGE
36885,LDWP
37454,CISO-SCE
37455,CISO-SCE
37453,CISO-SCE
39379,WACM
35145,BPAT
39206,WACM
36357,CISO-PGAE
36356,CISO-PGAE
37015,CISO-SCE
38184,Arizona
38185,Arizona
39442,IPCO
39443,IPCO
37503,CISO-SCE
38521,PACE
36382,CISO-PGAE
36381,CISO-PGAE
35222,BPAT
35944,CISO-PGAE
38320,Arizona
36358,CISO-PGAE
37151,CISO-SCE
37150,CISO-SCE
37466,CISO-SCE
37467,CISO-SCE
39155,WACM
36763,CISO-PGAE
35039,PSEI
37599,CISO-SDGE
37327,CISO-SCE
38202,Arizona
39003,PSCO
39002,PSCO
35358,BPAT
37424,CISO-SCE
37423,CISO-SCE
37323,CISO-SCE
36486,CISO-PGAE
38066,Arizona
35207,PSEI
35208,PSEI
35549,BPAT
35063,BPAT
39038,PSCO
36994,CISO-SCE
35905,BANC
35600,PGE
35831,PACW
37304,CISO-SCE
37303,CISO-SCE
36982,LDWP
36981,CISO-SCE
37314,CISO-SCE
37312,CISO-SCE
37532,CISO-SDGE
38305,Arizona
38214,Arizona
38213,Arizona
36363,CISO-PGAE
38089,Arizona
38090,Arizona
39103,PSCO
36418,CISO-PGAE
36419,CISO-PGAE
39102,PSCO
38409,Arizona
39145,WACM
39146,PSCO
36624,CISO-SCE
39037,PSCO
38623,PACE
38624,PACE
35110,PSEI
35402,AVA
39454,IPCO
35138,BPAT
39453,IPCO
35137,BPAT
35100,BPAT
36943,CISO-SCE
38530,PACE
36469,CISO-PGAE
37362,CISO-SCE
37361,CISO-SCE
37649,CISO-SDGE
37648,CISO-SDGE
35301,PSEI
38092,Arizona
35408,BPAT
35935,BANC
35934,BANC
38401,Arizona
38402,Arizona
38289,Arizona
38290,Arizona
36607,CISO-PGAE
35984,CISO-PGAE
36887,LDWP
39366,WACM
36888,LDWP
39118,PSCO
37483,CISO-SCE
37484,CISO-SCE
39147,PSCO
36087,CISO-PGAE
35086,BPAT
38651,PACE
37434,CISO-SCE
35275,PSEI
37531,CISO-SCE
35551,PGE
38300,Arizona
38301,Arizona
37638,CISO-SDGE
37639,CISO-SDGE
37623,CISO-SCE
38162,Arizona
36769,CISO-PGAE
36770,CISO-PGAE
35242,PSEI
36807,CISO-SCE
36385,CISO-PGAE
39156,PSCO
39157,PSCO
35321,BPAT
37604,CISO-SDGE
35199,PSEI
35200,BPAT
39258,PSCO
35350,BPAT
37342,CISO-SCE
37407,CISO-SCE
38570,PACE
38569,PACE
38087,Arizona
38088,Arizona
39142,WACM
35179,BPAT
35178,PSEI
37032,CISO-SCE
37449,CISO-SCE
37448,CISO-SCE
37447,CISO-SCE
38365,Arizona
36577,CISO-PGAE
35257,PSEI
36623,CISO-SCE
35740,BPAT
36987,CISO-SCE
37389,CISO-SCE
36963,CISO-SCE
38250,Arizona
38249,Arizona
35640,PACW
35641,PACW
35012,BPAT
36930,LDWP
38128,Arizona
38127,Arizona
35135,BPAT
35173,PSEI
36756,CISO-SCE
35604,PGE
35603,PGE
39098,PSCO
35164,BPAT
35163,PSEI
35949,BANC
35950,BANC
37884,NEVP
37883,NEVP
36473,CISO-PGAE
37601,CISO-SDGE
38339,Arizona
38358,Arizona
38357,Arizona
35266,PSEI
35564,BPAT
39215,PSCO
39214,PSCO
35754,BPAT
37902,NEVP
37903,NEVP
36973,LDWP
36974,CISO-SCE
37162,CISO-SCE
36193,CISO-PGAE
35555,BPAT
37308,CISO-SCE
37306,CISO-SCE
36965,LDWP
36559,CISO-PGAE
36169,CISO-PGAE
39460,IPCO
38653,PACE
38131,Arizona
35211,BPAT
37913,NEVP
37914,NEVP
36132,CISO-PGAE
35717,BPAT
36143,CISO-PGAE
38224,Arizona
38223,Arizona
38199,Arizona
38198,Arizona
35721,PACW
37390,CISO-SCE
36188,CISO-PGAE
36189,CISO-PGAE
38659,PACE
38658,PACE
39141,WACM
36170,CISO-PGAE
36851,CISO-SCE
36852,LDWP
39082,PSCO
38373,Arizona
37827,NEVP
37828,NEVP
37595,CISO-SDGE
37596,CISO-SDGE
38051,Arizona
38130,Arizona
35955,CISO-PGAE
37662,CISO-SDGE
36582,CISO-PGAE
39439,AVA
35919,BANC
37898,NEVP
37899,NEVP
35670,PGE
35225,BPAT
38531,PACE
35563,BPAT
38196,Arizona
36266,CISO-PGAE
36265,CISO-PGAE
38236,Arizona
38237,Arizona
39349,PACE
36913,CISO-SCE
35256,PSEI
35996,CISO-PGAE
38637,PACE
36126,CISO-PGAE
36125,CISO-PGAE
35159,BPAT
35920,BANC
36324,CISO-PGAE
36325,CISO-PGAE
36897,LDWP
39461,IPCO
36898,CISO-SCE
36899,CISO-SCE
39462,IPCO
38296,Arizona
38297,Arizona
35263,PSEI
35262,PSEI
35165,BPAT
35166,BPAT
38670,PACE
38671,PACE
36587,CISO-PGAE
36227,CISO-PGAE
39121,PSCO
35113,PSEI
36391,CISO-PGAE
36392,CISO-PGAE
38264,Arizona
38265,Arizona
37129,CISO-SCE
35093,BPAT
37002,LDWP
37836,NEVP
37837,NEVP
38120,Arizona
38253,Arizona
38121,Arizona
38252,Arizona
38646,PACE
37935,NEVP
36161,CISO-PGAE
39016,PSCO
37934,NEVP
39017,PSCO
35105,PSEI
37522,CISO-SDGE
38673,PACE
35202,PSEI
35201,BPAT
35206,PSEI
36263,CISO-PGAE
36264,CISO-PGAE
38323,Arizona
36002,CISO-PGAE
38520,PACE
39176,PSCO
38322,Arizona
35554,BPAT
35325,BPAT
35324,BPAT
38295,Arizona
36894,LDWP
37693,IID
37694,IID
39044,PSCO
36625,CISO-SCE
38159,Arizona
38160,Arizona
37011,LDWP
37010,LDWP
38104,Arizona
38103,Arizona
35953,BANC
37320,CISO-SCE
35049,PSEI
37321,CISO-SCE
37481,CISO-SDGE
37480,CISO-SCE
37100,CISO-SCE
38228,Arizona
38242,Arizona
38229,Arizona
38243,Arizona
36925,LDWP
36926,LDWP
39113,PSCO
36950,LDWP
36949,CISO-SCE
39097,PSCO
36384,CISO-PGAE
38307,Arizona
35647,PGE
35646,PGE
36969,LDWP
38189,Arizona
38188,Arizona
38281,Arizona
38282,Arizona
37047,CISO-SCE
37046,CISO-SCE
37008,CISO-SCE
37867,NEVP
36383,CISO-PGAE
36476,CISO-PGAE
38306,Arizona
37036,CISO-SCE
36388,CISO-PGAE
36387,CISO-PGAE
38674,PACE
38675,PACE
37091,CISO-SCE
35622,PGE
38246,Arizona
38245,Arizona
37406,CISO-SCE
36303,CISO-PGAE
38154,Arizona
38153,Arizona
38157,Arizona
38158,Arizona
37034,CISO-SCE
37096,CISO-SCE
37035,CISO-SCE
37033,CISO-SCE
37095,CISO-SCE
35180,PSEI
38429,Arizona
35106,PSEI
37384,CISO-SDGE
37383,CISO-SDGE
39752,EPE
39753,EPE
38187,Arizona
38186,Arizona
35153,BPAT
35152,BPAT
36929,LDWP
38129,Arizona
36834,LDWP
38376,Arizona
39058,PSCO
39059,PSCO
36237,CISO-PGAE
35688,PGE
35687,PGE
36937,LDWP
35676,PGE
35082,PSEI
39240,WACM
37627,CISO-SDGE
39490,IPCO
39489,IPCO
37445,CISO-SCE
37444,CISO-SCE
37446,CISO-SCE
38638,PACE
38639,PACE
35658,PGE
39021,PSCO
39022,PSCO
39715,EPE
38190,Arizona
38374,Arizona
39132,PSCO
38375,Arizona
38263,Arizona
38262,Arizona
38631,PACE
37819,NEVP
37820,NEVP
36152,CISO-PGAE
36151,CISO-PGAE
38545,PACE
37412,CISO-SDGE
35062,BPAT
35008,BPAT
35221,PSEI
35565,PGE
38163,Arizona
37893,NEVP
35115,BPAT
35715,PGE
35943,BANC
38580,PACE
36934,LDWP
38581,PACE
35610,PGE
35650,PGE
35611,PGE
37632,CISO-SCE
36799,CISO-SCE
39006,PSCO
36922,CISO-SCE
35982,CISO-PGAE
39053,PSCO
39052,PSCO
38626,PACE
38625,PACE
38578,PACE
35024,PSEI
38143,Arizona
36484,CISO-PGAE
38239,Arizona
36610,CISO-SCE
35291,PSEI
35617,PGE
35413,AVA
36464,CISO-PGAE
37954,NEVP
37953,NEVP
35367,BPAT
35368,BPAT
36480,CISO-PGAE
36798,CISO-PGAE
37664,CISO-SDGE
39467,IPCO
35281,PSEI
36345,CISO-PGAE
36479,CISO-PGAE
37950,NEVP
35690,PACW
36597,CISO-SCE
36598,CISO-PGAE
39151,PSCO
35042,BPAT
36344,CISO-PGAE
37846,NEVP
37611,CISO-SDGE
37337,CISO-SCE
37338,CISO-SCE
35271,PSEI
39115,PSCO
39114,PSCO
38430,Arizona
35391,AVA
35392,AVA
35022,BPAT
35023,BPAT
39184,WACM
39183,WACM
39719,EPE
39721,EPE
39720,EPE
35028,PSEI
38084,Arizona
38085,Arizona
37134,CISO-SCE
37370,CISO-SDGE
37869,NEVP
37870,NEVP
38078,Arizona
38079,Arizona
36977,CISO-SCE
35265,PSEI
35639,PGE
38272,Arizona
38273,Arizona
39368,WACM
35566,BPAT
37072,CISO-SCE
37924,NEVP
37925,NEVP
38603,PACE
39175,PSCO
36167,CISO-PGAE
37696,IID
37022,LDWP
38642,PACE
36207,CISO-PGAE
36206,CISO-PGAE
37425,CISO-SCE
37426,CISO-SCE
36369,CISO-PGAE
36370,CISO-PGAE
36873,LDWP
36535,BANC
37631,CISO-SDGE
35892,CISO-PGAE
35559,BPAT
37906,NEVP
37907,NEVP
36921,LDWP
38134,Arizona
37825,NEVP
38135,Arizona
36472,CISO-PGAE
38546,PACE
39161,PSCO
39162,PSCO
38101,Arizona
38102,Arizona
38146,Arizona
38145,Arizona
37050,CISO-SCE
37051,CISO-SCE
35184,BPAT
39218,PSCO
37146,CISO-SCE
37147,CISO-SCE
39051,PSCO
39050,PSCO
39071,PSCO
39072,PSCO
35078,PSEI
38909,PSCO
37650,CISO-SCE
36983,LDWP
36539,TIDC
37419,CISO-SCE
37420,CISO-SCE
38279,Arizona
38280,Arizona
38026,Arizona
35243,PSEI
35244,PSEI
37833,NEVP
35911,CISO-PGAE
38178,Arizona
38177,Arizona
39755,EPE
39756,EPE
35699,PGE
38071,Arizona
38072,Arizona
39181,PSCO
39182,PSCO
36874,LDWP
38362,Arizona
38363,Arizona
36319,CISO-PGAE
36320,CISO-PGAE
38664,PACE
38589,PACE
35253,PSEI
35254,PSEI
38347,Arizona
36879,CISO-SCE
36878,LDWP
39039,PSCO
36990,LDWP
36989,LDWP
36991,CISO-SCE
36305,CISO-PGAE
36155,CISO-PGAE
38332,Arizona
39075,PSCO
38933,WACM
36298,CISO-PGAE
36470,CISO-PGAE
38068,Arizona
36612,CISO-SCE
36611,CISO-SCE
37027,CISO-SCE
37028,CISO-SCE
36716,CISO-PGAE
37598,CISO-SDGE
36970,CISO-SCE
37557,CISO-SDGE
39067,PSCO
39223,PSCO
39224,PSCO
38641,PACE
38181,Arizona
36581,CISO-PGAE
37309,CISO-SCE
37037,CISO-SCE
37101,CISO-SCE
37102,CISO-SCE
37340,CISO-SCE
37339,CISO-SCE
37644,CISO-SDGE
39742,EPE
39743,EPE
35111,BPAT
35112,BPAT
37859,CISO-VEA
35954,BANC
36980,LDWP
36211,CISO-PGAE
38576,PACE
38017,Arizona
38577,PACE
38302,Arizona
38657,PACE
38559,PACE
38621,PACE
38622,PACE
36119,CISO-PGAE
36906,CISO-SCE
36907,CISO-SCE
37597,CISO-SDGE
38686,PACE
38687,PACE
38564,PACE
36135,CISO-PGAE
38614,PACE
38227,Arizona
38226,Arizona
35599,PGE
35598,PGE
36299,CISO-PGAE
38247,Arizona
39196,WACM
37107,CISO-SCE
37181,CISO-SCE
38271,Arizona
37182,CISO-SCE
35276,PSEI
39106,PSCO
39105,PSCO
39054,PSCO
36378,CISO-PGAE
35970,BANC
38328,Arizona
38329,Arizona
37886,NEVP
37887,NEVP
38615,PACE
36591,CISO-PGAE
36590,CISO-PGAE
38582,PACE
37588,CISO-SDGE
37665,CISO-SDGE
37043,CISO-SCE
36386,CISO-PGAE
36972,CISO-SCE
37165,CISO-SCE
38150,Arizona
38149,Arizona
37515,CISO-SDGE
38238,Arizona
39066,PSCO
35981,BANC
35980,BANC
38985,PSCO
37622,CISO-SCE
37621,CISO-SCE
37164,CISO-SCE
38381,Arizona
36801,CISO-SCE
36800,CISO-SCE
36959,LDWP
37830,NEVP
37905,NEVP
38311,Arizona
36278,CISO-PGAE
36279,CISO-PGAE
38584,PACE
38583,PACE
38346,Arizona
38345,Arizona
37571,CISO-SDGE
36175,CISO-PGAE
36975,LDWP
37334,CISO-SCE
36572,CISO-PGAE
37521,CISO-SCE
37520,CISO-SCE
36966,LDWP
35924,BANC
37379,CISO-SCE
36832,LDWP
38285,Arizona
38286,Arizona
37069,CISO-SCE
35675,PGE
38099,Arizona
38098,Arizona
38212,Arizona
38211,Arizona
37890,NEVP
37084,CISO-SCE
37083,CISO-SCE
36589,CISO-PGAE
37020,CISO-SCE
39734,EPE
37356,CISO-SCE
38261,Arizona
35108,BPAT
35558,BPAT
39733,EPE
37609,CISO-SDGE
35923,CISO-PGAE
36971,CISO-SCE
37351,CISO-SCE
37944,NEVP
37945,NEVP
37068,CISO-SCE
35698,PGE
38179,Arizona
38203,Arizona
38204,Arizona
37359,CISO-SCE
39177,PSCO
39178,PSCO
38598,PACE
38597,PACE
36185,CISO-PGAE
37923,NEVP
37922,NEVP
38233,Arizona
38234,Arizona
38356,Arizona
35946,BANC
38371,Arizona
36304,CISO-PGAE
37544,CISO-SCE
36495,CISO-PGAE
36816,CISO-SCE
36909,LDWP
37381,CISO-SCE
38353,Arizona
36996,CISO-SCE
37141,CISO-SCE
37882,NEVP
38174,Arizona
38175,Arizona
37132,CISO-SCE
38036,Arizona
38035,Arizona
36911,LDWP
35636,PGE
35635,PGE
37053,CISO-SCE
37861,NEVP
37919,NEVP
37929,NEVP
37300,CISO-SCE
38182,Arizona
38222,Arizona
35274,PSEI
35273,PSEI
37299,CISO-SCE
36515,BANC
37044,LDWP
38067,Arizona
37933,NEVP
37932,NEVP
38334,Arizona
38077,Arizona
38076,Arizona
35739,BPAT
35738,BPAT
37936,NEVP
37937,NEVP
36942,LDWP
35077,BPAT
37474,CISO-SCE
38115,Arizona
38114,Arizona
36870,CISO-SCE
37885,NEVP
39187,PSCO
39188,PSCO
37541,CISO-SDGE
37868,NEVP
37079,CISO-SCE
36839,CISO-SCE
36900,LDWP
37865,NEVP
38124,Arizona
37142,CISO-SCE
37630,CISO-SDGE
38366,Arizona
36504,CISO-PGAE
38107,Arizona
38043,WALC
36896,CISO-SCE
38209,Arizona
38210,Arizona
36269,CISO-PGAE
36762,CISO-PGAE
38554,PACE
38555,PACE
36522,TIDC
38283,Arizona
38284,Arizona
37376,CISO-SCE
38287,Arizona
36914,CISO-SCE
36893,LDWP
37375,CISO-SCE
38037,WALC
37917,NEVP
37918,NEVP
37041,CISO-SCE
37849,NEVP
38167,Arizona
37880,NEVP
37881,NEVP
36808,CISO-SCE
36569,CISO-PGAE
37537,CISO-SCE
38266,Arizona
38267,Arizona
38142,Arizona
38336,Arizona
38335,Arizona
36523,BANC
35623,PGE
35624,PGE
36859,LDWP
37895,NEVP
37894,NEVP
38260,Arizona
38259,Arizona
37500,CISO-SDGE
36863,LDWP
37875,NEVP
37874,NEVP
37163,CISO-SCE
36951,LDWP
38061,Arizona
37094,CISO-SCE
37829,NEVP
38062,Arizona
37029,CISO-SCE
37590,CISO-SDGE
36755,CISO-SCE
36833,LDWP
37504,CISO-SCE
38138,Arizona
38139,Arizona
36138,CISO-PGAE
37099,CISO-SCE
36177,CISO-PGAE
37092,CISO-SCE
38110,Arizona
38111,Arizona
39069,PSCO
39068,PSCO
37326,CISO-SCE
36984,LDWP
37603,CISO-SDGE
36150,CISO-PGAE
37045,LDWP
35621,PGE
37313,CISO-SCE
37307,CISO-SCE
